,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
2531,itemhit_lo,bilat,243.0,epi,hippocampus,unsmoothed,ap116,80.1808700562,control
2558,sourcemiss_hi,lh,97.0,epi,hippocampus,unsmoothed,ap116,57.3252258301,control
2559,sourcemiss_hi,rh,146.0,epi,hippocampus,unsmoothed,ap116,-0.794196128845,control
2560,sourcemiss_hi,bilat,243.0,epi,hippocampus,unsmoothed,ap116,22.4057350159,control
2587,M,lh,97.0,epi,hippocampus,unsmoothed,ap116,-602.234680176,control
2588,M,rh,146.0,epi,hippocampus,unsmoothed,ap116,-802.621032715,control
2589,M,bilat,243.0,epi,hippocampus,unsmoothed,ap116,-722.631408691,control
2616,CR,lh,143.0,epi,hippocampus,unsmoothed,ap117,-190.997177124,control
2617,CR,rh,142.0,epi,hippocampus,unsmoothed,ap117,-127.547180176,control
2618,CR,bilat,285.0,epi,hippocampus,unsmoothed,ap117,-159.383499146,control
2645,FA,lh,143.0,epi,hippocampus,unsmoothed,ap117,-454.129394531,control
2646,FA,rh,142.0,epi,hippocampus,unsmoothed,ap117,-240.191925049,control
2647,FA,bilat,285.0,epi,hippocampus,unsmoothed,ap117,-347.535980225,control
2674,sourcehit,lh,143.0,epi,hippocampus,unsmoothed,ap117,301.361907959,control
2675,sourcehit,rh,142.0,epi,hippocampus,unsmoothed,ap117,352.687927246,control
2676,sourcehit,bilat,285.0,epi,hippocampus,unsmoothed,ap117,326.934906006,control
2703,itemhit_lo,lh,143.0,epi,hippocampus,unsmoothed,ap117,-259.106689453,control
2704,itemhit_lo,rh,142.0,epi,hippocampus,unsmoothed,ap117,-351.099700928,control
2705,itemhit_lo,bilat,285.0,epi,hippocampus,unsmoothed,ap117,-304.941833496,control
2732,sourcemiss_hi,lh,143.0,epi,hippocampus,unsmoothed,ap117,-144.123184204,control
2733,sourcemiss_hi,rh,142.0,epi,hippocampus,unsmoothed,ap117,-142.192779541,control
2734,sourcemiss_hi,bilat,285.0,epi,hippocampus,unsmoothed,ap117,-143.161376953,control
2761,M,lh,143.0,epi,hippocampus,unsmoothed,ap117,-188.952194214,control
2762,M,rh,142.0,epi,hippocampus,unsmoothed,ap117,-332.378723145,control
2763,M,bilat,285.0,epi,hippocampus,unsmoothed,ap117,-260.413848877,control
2790,CR,lh,131.0,epi,hippocampus,unsmoothed,ap118,-578.302856445,control
2791,CR,rh,131.0,epi,hippocampus,unsmoothed,ap118,-568.08203125,control
2792,CR,bilat,262.0,epi,hippocampus,unsmoothed,ap118,-573.192382812,control
2819,FA,lh,131.0,epi,hippocampus,unsmoothed,ap118,-249.828857422,control
2820,FA,rh,131.0,epi,hippocampus,unsmoothed,ap118,-168.777282715,control
2821,FA,bilat,262.0,epi,hippocampus,unsmoothed,ap118,-209.303070068,control
2848,sourcehit,lh,131.0,epi,hippocampus,unsmoothed,ap118,576.702270508,control
2849,sourcehit,rh,131.0,epi,hippocampus,unsmoothed,ap118,542.096496582,control
2850,sourcehit,bilat,262.0,epi,hippocampus,unsmoothed,ap118,559.399414062,control
2877,itemhit_lo,lh,131.0,epi,hippocampus,unsmoothed,ap118,-413.954681396,control
2878,itemhit_lo,rh,131.0,epi,hippocampus,unsmoothed,ap118,-372.49432373,control
2879,itemhit_lo,bilat,262.0,epi,hippocampus,unsmoothed,ap118,-393.22454834,control
2906,sourcemiss_hi,lh,131.0,epi,hippocampus,unsmoothed,ap118,-39.5324478149,control
2907,sourcemiss_hi,rh,131.0,epi,hippocampus,unsmoothed,ap118,117.460670471,control
2908,sourcemiss_hi,bilat,262.0,epi,hippocampus,unsmoothed,ap118,38.9641113281,control
2935,M,lh,131.0,epi,hippocampus,unsmoothed,ap118,-307.056335449,control
2936,M,rh,131.0,epi,hippocampus,unsmoothed,ap118,-368.606933594,control
2937,M,bilat,262.0,epi,hippocampus,unsmoothed,ap118,-337.831634521,control
2964,CR,lh,114.0,epi,hippocampus,unsmoothed,ap119,-1063.69592285,control
2965,CR,rh,132.0,epi,hippocampus,unsmoothed,ap119,-1041.11218262,control
2966,CR,bilat,246.0,epi,hippocampus,unsmoothed,ap119,-1051.57788086,control
2993,FA,lh,114.0,epi,hippocampus,unsmoothed,ap119,-791.16192627,control
2994,FA,rh,132.0,epi,hippocampus,unsmoothed,ap119,-429.565155029,control
2995,FA,bilat,246.0,epi,hippocampus,unsmoothed,ap119,-597.134399414,control
3022,sourcehit,lh,114.0,epi,hippocampus,unsmoothed,ap119,-146.980865479,control
3023,sourcehit,rh,132.0,epi,hippocampus,unsmoothed,ap119,-82.9897155762,control
3024,sourcehit,bilat,246.0,epi,hippocampus,unsmoothed,ap119,-112.644165039,control
3051,itemhit_lo,lh,114.0,epi,hippocampus,unsmoothed,ap119,-706.794189453,control
3052,itemhit_lo,rh,132.0,epi,hippocampus,unsmoothed,ap119,-539.02331543,control
3053,itemhit_lo,bilat,246.0,epi,hippocampus,unsmoothed,ap119,-616.770751953,control
3080,sourcemiss_hi,lh,114.0,epi,hippocampus,unsmoothed,ap119,-463.10546875,control
3081,sourcemiss_hi,rh,132.0,epi,hippocampus,unsmoothed,ap119,-305.147338867,control
3082,sourcemiss_hi,bilat,246.0,epi,hippocampus,unsmoothed,ap119,-378.347442627,control
3109,M,lh,114.0,epi,hippocampus,unsmoothed,ap119,-1053.75463867,control
3110,M,rh,132.0,epi,hippocampus,unsmoothed,ap119,-1099.25366211,control
3111,M,bilat,246.0,epi,hippocampus,unsmoothed,ap119,-1078.16870117,control
3138,CR,lh,145.0,epi,hippocampus,unsmoothed,ap120,37.0264129639,control
3139,CR,rh,159.0,epi,hippocampus,unsmoothed,ap120,-35.0820121765,control
3140,CR,bilat,304.0,epi,hippocampus,unsmoothed,ap120,-0.688190639019,control
3167,FA,lh,145.0,epi,hippocampus,unsmoothed,ap120,-535.956848145,control
3168,FA,rh,159.0,epi,hippocampus,unsmoothed,ap120,-734.92956543,control
3169,FA,bilat,304.0,epi,hippocampus,unsmoothed,ap120,-640.024780273,control
3196,sourcehit,lh,145.0,epi,hippocampus,unsmoothed,ap120,343.169067383,control
3197,sourcehit,rh,159.0,epi,hippocampus,unsmoothed,ap120,181.119552612,control
3198,sourcehit,bilat,304.0,epi,hippocampus,unsmoothed,ap120,258.412902832,control
3225,itemhit_lo,lh,145.0,epi,hippocampus,unsmoothed,ap120,-369.072692871,control
3226,itemhit_lo,rh,159.0,epi,hippocampus,unsmoothed,ap120,-572.302062988,control
3227,itemhit_lo,bilat,304.0,epi,hippocampus,unsmoothed,ap120,-475.366973877,control
3254,sourcemiss_hi,lh,145.0,epi,hippocampus,unsmoothed,ap120,-504.571868896,control
3255,sourcemiss_hi,rh,159.0,epi,hippocampus,unsmoothed,ap120,-591.057983398,control
3256,sourcemiss_hi,bilat,304.0,epi,hippocampus,unsmoothed,ap120,-549.80645752,control
3283,M,lh,145.0,epi,hippocampus,unsmoothed,ap120,-380.027923584,control
3284,M,rh,159.0,epi,hippocampus,unsmoothed,ap120,-394.796295166,control
3285,M,bilat,304.0,epi,hippocampus,unsmoothed,ap120,-387.752197266,control
3312,CR,lh,138.0,epi,hippocampus,unsmoothed,ap121,671.991455078,control
3313,CR,rh,134.0,epi,hippocampus,unsmoothed,ap121,537.987609863,control
3314,CR,bilat,272.0,epi,hippocampus,unsmoothed,ap121,605.974853516,control
3341,FA,lh,138.0,epi,hippocampus,unsmoothed,ap121,269.874389648,control
3342,FA,rh,134.0,epi,hippocampus,unsmoothed,ap121,145.597457886,control
3343,FA,bilat,272.0,epi,hippocampus,unsmoothed,ap121,208.649703979,control
3370,sourcehit,lh,138.0,epi,hippocampus,unsmoothed,ap121,-131.324401855,control
3371,sourcehit,rh,134.0,epi,hippocampus,unsmoothed,ap121,-149.875534058,control
3372,sourcehit,bilat,272.0,epi,hippocampus,unsmoothed,ap121,-140.463577271,control
3399,itemhit_lo,lh,138.0,epi,hippocampus,unsmoothed,ap121,312.471679688,control
3400,itemhit_lo,rh,134.0,epi,hippocampus,unsmoothed,ap121,329.363067627,control
3401,itemhit_lo,bilat,272.0,epi,hippocampus,unsmoothed,ap121,320.793212891,control
3428,sourcemiss_hi,lh,138.0,epi,hippocampus,unsmoothed,ap121,-118.585792542,control
3429,sourcemiss_hi,rh,134.0,epi,hippocampus,unsmoothed,ap121,-35.2059326172,control
3430,sourcemiss_hi,bilat,272.0,epi,hippocampus,unsmoothed,ap121,-77.5089492798,control
3457,M,lh,138.0,epi,hippocampus,unsmoothed,ap121,349.741943359,control
3458,M,rh,134.0,epi,hippocampus,unsmoothed,ap121,123.613792419,control
3459,M,bilat,272.0,epi,hippocampus,unsmoothed,ap121,238.340560913,control
3486,CR,lh,130.0,epi,hippocampus,unsmoothed,ap122,-629.521850586,control
3487,CR,rh,126.0,epi,hippocampus,unsmoothed,ap122,-611.629272461,control
3488,CR,bilat,256.0,epi,hippocampus,unsmoothed,ap122,-620.715332031,control
3515,FA,lh,130.0,epi,hippocampus,unsmoothed,ap122,-414.712249756,control
3516,FA,rh,126.0,epi,hippocampus,unsmoothed,ap122,-462.058013916,control
3517,FA,bilat,256.0,epi,hippocampus,unsmoothed,ap122,-438.015258789,control
3544,sourcehit,lh,130.0,epi,hippocampus,unsmoothed,ap122,239.376831055,control
3545,sourcehit,rh,126.0,epi,hippocampus,unsmoothed,ap122,182.691345215,control
3546,sourcehit,bilat,256.0,epi,hippocampus,unsmoothed,ap122,211.47694397,control
3573,itemhit_lo,lh,130.0,epi,hippocampus,unsmoothed,ap122,202.856567383,control
3574,itemhit_lo,rh,126.0,epi,hippocampus,unsmoothed,ap122,4.45882081985,control
3575,itemhit_lo,bilat,256.0,epi,hippocampus,unsmoothed,ap122,105.207672119,control
3602,sourcemiss_hi,lh,130.0,epi,hippocampus,unsmoothed,ap122,-460.905578613,control
3603,sourcemiss_hi,rh,126.0,epi,hippocampus,unsmoothed,ap122,-296.666442871,control
3604,sourcemiss_hi,bilat,256.0,epi,hippocampus,unsmoothed,ap122,-380.069152832,control
3631,M,lh,130.0,epi,hippocampus,unsmoothed,ap122,-81.9367904663,control
3632,M,rh,126.0,epi,hippocampus,unsmoothed,ap122,-35.7667961121,control
3633,M,bilat,256.0,epi,hippocampus,unsmoothed,ap122,-59.2124938965,control
3660,CR,lh,136.0,epi,hippocampus,unsmoothed,ap150,-110.312850952,stress
3661,CR,rh,112.0,epi,hippocampus,unsmoothed,ap150,-162.208511353,stress
3662,CR,bilat,248.0,epi,hippocampus,unsmoothed,ap150,-133.749603271,stress
3689,FA,lh,136.0,epi,hippocampus,unsmoothed,ap150,-279.919586182,stress
3690,FA,rh,112.0,epi,hippocampus,unsmoothed,ap150,-374.077087402,stress
3691,FA,bilat,248.0,epi,hippocampus,unsmoothed,ap150,-322.442352295,stress
3718,sourcehit,lh,136.0,epi,hippocampus,unsmoothed,ap150,102.286399841,stress
3719,sourcehit,rh,112.0,epi,hippocampus,unsmoothed,ap150,272.133361816,stress
3720,sourcehit,bilat,248.0,epi,hippocampus,unsmoothed,ap150,178.991485596,stress
3747,itemhit_lo,lh,136.0,epi,hippocampus,unsmoothed,ap150,-401.300079346,stress
3748,itemhit_lo,rh,112.0,epi,hippocampus,unsmoothed,ap150,-462.351837158,stress
3749,itemhit_lo,bilat,248.0,epi,hippocampus,unsmoothed,ap150,-428.871856689,stress
3776,sourcemiss_hi,lh,136.0,epi,hippocampus,unsmoothed,ap150,-295.802276611,stress
3777,sourcemiss_hi,rh,112.0,epi,hippocampus,unsmoothed,ap150,-197.023696899,stress
3778,sourcemiss_hi,bilat,248.0,epi,hippocampus,unsmoothed,ap150,-251.192596436,stress
3805,M,lh,136.0,epi,hippocampus,unsmoothed,ap150,-562.897277832,stress
3806,M,rh,112.0,epi,hippocampus,unsmoothed,ap150,-609.981750488,stress
3807,M,bilat,248.0,epi,hippocampus,unsmoothed,ap150,-584.161193848,stress
3834,CR,lh,126.0,epi,hippocampus,unsmoothed,ap152,245.614715576,stress
3835,CR,rh,120.0,epi,hippocampus,unsmoothed,ap152,249.307479858,stress
3836,CR,bilat,246.0,epi,hippocampus,unsmoothed,ap152,247.416061401,stress
3863,FA,lh,126.0,epi,hippocampus,unsmoothed,ap152,-69.9533920288,stress
3864,FA,rh,120.0,epi,hippocampus,unsmoothed,ap152,-115.158348083,stress
3865,FA,bilat,246.0,epi,hippocampus,unsmoothed,ap152,-92.0046005249,stress
3892,sourcehit,lh,126.0,epi,hippocampus,unsmoothed,ap152,582.301330566,stress
3893,sourcehit,rh,120.0,epi,hippocampus,unsmoothed,ap152,752.57409668,stress
3894,sourcehit,bilat,246.0,epi,hippocampus,unsmoothed,ap152,665.361206055,stress
3921,itemhit_lo,lh,126.0,epi,hippocampus,unsmoothed,ap152,119.314414978,stress
3922,itemhit_lo,rh,120.0,epi,hippocampus,unsmoothed,ap152,114.905563354,stress
3923,itemhit_lo,bilat,246.0,epi,hippocampus,unsmoothed,ap152,117.163749695,stress
3950,sourcemiss_hi,lh,126.0,epi,hippocampus,unsmoothed,ap152,-474.234985352,stress
3951,sourcemiss_hi,rh,120.0,epi,hippocampus,unsmoothed,ap152,-261.269989014,stress
3952,sourcemiss_hi,bilat,246.0,epi,hippocampus,unsmoothed,ap152,-370.34967041,stress
3979,M,lh,126.0,epi,hippocampus,unsmoothed,ap152,108.469917297,stress
3980,M,rh,120.0,epi,hippocampus,unsmoothed,ap152,151.157485962,stress
3981,M,bilat,246.0,epi,hippocampus,unsmoothed,ap152,129.293121338,stress
4008,CR,lh,120.0,epi,hippocampus,unsmoothed,ap153,22.3143310547,stress
4009,CR,rh,121.0,epi,hippocampus,unsmoothed,ap153,-154.613586426,stress
4010,CR,bilat,241.0,epi,hippocampus,unsmoothed,ap153,-66.5166931152,stress
4037,FA,lh,120.0,epi,hippocampus,unsmoothed,ap153,128.827697754,stress
4038,FA,rh,121.0,epi,hippocampus,unsmoothed,ap153,-267.658691406,stress
4039,FA,bilat,241.0,epi,hippocampus,unsmoothed,ap153,-70.2380905151,stress
4066,sourcehit,lh,120.0,epi,hippocampus,unsmoothed,ap153,20.4592761993,stress
4067,sourcehit,rh,121.0,epi,hippocampus,unsmoothed,ap153,-142.173904419,stress
4068,sourcehit,bilat,241.0,epi,hippocampus,unsmoothed,ap153,-61.1947288513,stress
4095,itemhit_lo,lh,120.0,epi,hippocampus,unsmoothed,ap153,160.221832275,stress
4096,itemhit_lo,rh,121.0,epi,hippocampus,unsmoothed,ap153,-34.0531349182,stress
4097,itemhit_lo,bilat,241.0,epi,hippocampus,unsmoothed,ap153,62.6812667847,stress
4124,sourcemiss_hi,lh,120.0,epi,hippocampus,unsmoothed,ap153,17.3026008606,stress
4125,sourcemiss_hi,rh,121.0,epi,hippocampus,unsmoothed,ap153,-39.7223014832,stress
4126,sourcemiss_hi,bilat,241.0,epi,hippocampus,unsmoothed,ap153,-11.3281488419,stress
4153,M,lh,120.0,epi,hippocampus,unsmoothed,ap153,90.8754119873,stress
4154,M,rh,121.0,epi,hippocampus,unsmoothed,ap153,-341.974243164,stress
4155,M,bilat,241.0,epi,hippocampus,unsmoothed,ap153,-126.447441101,stress
4182,CR,lh,139.0,epi,hippocampus,unsmoothed,ap154,-234.582763672,stress
4183,CR,rh,130.0,epi,hippocampus,unsmoothed,ap154,-169.146575928,stress
4184,CR,bilat,269.0,epi,hippocampus,unsmoothed,ap154,-202.959350586,stress
4211,FA,lh,139.0,epi,hippocampus,unsmoothed,ap154,-367.367584229,stress
4212,FA,rh,130.0,epi,hippocampus,unsmoothed,ap154,-409.736175537,stress
4213,FA,bilat,269.0,epi,hippocampus,unsmoothed,ap154,-387.843139648,stress
4240,sourcehit,lh,139.0,epi,hippocampus,unsmoothed,ap154,3.70930051804,stress
4241,sourcehit,rh,130.0,epi,hippocampus,unsmoothed,ap154,17.8209056854,stress
4242,sourcehit,bilat,269.0,epi,hippocampus,unsmoothed,ap154,10.5290317535,stress
4269,itemhit_lo,lh,139.0,epi,hippocampus,unsmoothed,ap154,-235.796569824,stress
4270,itemhit_lo,rh,130.0,epi,hippocampus,unsmoothed,ap154,-281.669158936,stress
4271,itemhit_lo,bilat,269.0,epi,hippocampus,unsmoothed,ap154,-257.965484619,stress
4298,sourcemiss_hi,lh,139.0,epi,hippocampus,unsmoothed,ap154,323.084564209,stress
4299,sourcemiss_hi,rh,130.0,epi,hippocampus,unsmoothed,ap154,438.325195312,stress
4300,sourcemiss_hi,bilat,269.0,epi,hippocampus,unsmoothed,ap154,378.777069092,stress
4327,M,lh,139.0,epi,hippocampus,unsmoothed,ap154,10.963470459,stress
4328,M,rh,130.0,epi,hippocampus,unsmoothed,ap154,28.5325012207,stress
4329,M,bilat,269.0,epi,hippocampus,unsmoothed,ap154,19.4540748596,stress
4356,CR,lh,138.0,epi,hippocampus,unsmoothed,ap155,-0.376885026693,stress
4357,CR,rh,136.0,epi,hippocampus,unsmoothed,ap155,74.9441375732,stress
4358,CR,bilat,274.0,epi,hippocampus,unsmoothed,ap155,37.0087242126,stress
4385,FA,lh,138.0,epi,hippocampus,unsmoothed,ap155,-161.564987183,stress
4386,FA,rh,136.0,epi,hippocampus,unsmoothed,ap155,-146.488571167,stress
4387,FA,bilat,274.0,epi,hippocampus,unsmoothed,ap155,-154.081802368,stress
4414,sourcehit,lh,138.0,epi,hippocampus,unsmoothed,ap155,212.434082031,stress
4415,sourcehit,rh,136.0,epi,hippocampus,unsmoothed,ap155,218.255172729,stress
4416,sourcehit,bilat,274.0,epi,hippocampus,unsmoothed,ap155,215.323379517,stress
4443,itemhit_lo,lh,138.0,epi,hippocampus,unsmoothed,ap155,-76.7236404419,stress
4444,itemhit_lo,rh,136.0,epi,hippocampus,unsmoothed,ap155,32.9805030823,stress
4445,itemhit_lo,bilat,274.0,epi,hippocampus,unsmoothed,ap155,-22.2719516754,stress
4472,sourcemiss_hi,lh,138.0,epi,hippocampus,unsmoothed,ap155,-347.354400635,stress
4473,sourcemiss_hi,rh,136.0,epi,hippocampus,unsmoothed,ap155,-99.7245635986,stress
4474,sourcemiss_hi,bilat,274.0,epi,hippocampus,unsmoothed,ap155,-224.443252563,stress
4501,M,lh,138.0,epi,hippocampus,unsmoothed,ap155,196.752166748,stress
4502,M,rh,136.0,epi,hippocampus,unsmoothed,ap155,-94.5809860229,stress
4503,M,bilat,274.0,epi,hippocampus,unsmoothed,ap155,52.1488609314,stress
4530,CR,lh,119.0,epi,hippocampus,unsmoothed,ap157,-368.966766357,stress
4531,CR,rh,115.0,epi,hippocampus,unsmoothed,ap157,-585.294616699,stress
4532,CR,bilat,234.0,epi,hippocampus,unsmoothed,ap157,-475.281738281,stress
4559,FA,lh,119.0,epi,hippocampus,unsmoothed,ap157,-293.725158691,stress
4560,FA,rh,115.0,epi,hippocampus,unsmoothed,ap157,-519.717163086,stress
4561,FA,bilat,234.0,epi,hippocampus,unsmoothed,ap157,-404.789611816,stress
4588,sourcehit,lh,119.0,epi,hippocampus,unsmoothed,ap157,198.934432983,stress
4589,sourcehit,rh,115.0,epi,hippocampus,unsmoothed,ap157,104.161315918,stress
4590,sourcehit,bilat,234.0,epi,hippocampus,unsmoothed,ap157,152.357910156,stress
4617,itemhit_lo,lh,119.0,epi,hippocampus,unsmoothed,ap157,-361.060028076,stress
4618,itemhit_lo,rh,115.0,epi,hippocampus,unsmoothed,ap157,-413.481262207,stress
4619,itemhit_lo,bilat,234.0,epi,hippocampus,unsmoothed,ap157,-386.822570801,stress
4646,sourcemiss_hi,lh,119.0,epi,hippocampus,unsmoothed,ap157,27.0562953949,stress
4647,sourcemiss_hi,rh,115.0,epi,hippocampus,unsmoothed,ap157,-80.0616073608,stress
4648,sourcemiss_hi,bilat,234.0,epi,hippocampus,unsmoothed,ap157,-25.5871295929,stress
4675,M,lh,119.0,epi,hippocampus,unsmoothed,ap157,-289.531982422,stress
4676,M,rh,115.0,epi,hippocampus,unsmoothed,ap157,-478.941711426,stress
4677,M,bilat,234.0,epi,hippocampus,unsmoothed,ap157,-382.617980957,stress
4704,CR,lh,136.0,epi,hippocampus,unsmoothed,ap158,-167.455200195,control
4705,CR,rh,132.0,epi,hippocampus,unsmoothed,ap158,-266.264709473,control
4706,CR,bilat,268.0,epi,hippocampus,unsmoothed,ap158,-216.122558594,control
4733,FA,lh,136.0,epi,hippocampus,unsmoothed,ap158,-193.383041382,control
4734,FA,rh,132.0,epi,hippocampus,unsmoothed,ap158,-317.786376953,control
4735,FA,bilat,268.0,epi,hippocampus,unsmoothed,ap158,-254.656311035,control
4762,sourcehit,lh,136.0,epi,hippocampus,unsmoothed,ap158,335.112640381,control
4763,sourcehit,rh,132.0,epi,hippocampus,unsmoothed,ap158,162.268768311,control
4764,sourcehit,bilat,268.0,epi,hippocampus,unsmoothed,ap158,249.98059082,control
4791,itemhit_lo,lh,136.0,epi,hippocampus,unsmoothed,ap158,-38.7313079834,control
4792,itemhit_lo,rh,132.0,epi,hippocampus,unsmoothed,ap158,-185.998733521,control
4793,itemhit_lo,bilat,268.0,epi,hippocampus,unsmoothed,ap158,-111.266021729,control
4820,sourcemiss_hi,lh,136.0,epi,hippocampus,unsmoothed,ap158,-450.770751953,control
4821,sourcemiss_hi,rh,132.0,epi,hippocampus,unsmoothed,ap158,-780.156005859,control
4822,sourcemiss_hi,bilat,268.0,epi,hippocampus,unsmoothed,ap158,-613.005310059,control
4849,M,lh,136.0,epi,hippocampus,unsmoothed,ap158,-141.471099854,control
4850,M,rh,132.0,epi,hippocampus,unsmoothed,ap158,-103.294288635,control
4851,M,bilat,268.0,epi,hippocampus,unsmoothed,ap158,-122.667602539,control
4878,CR,lh,140.0,epi,hippocampus,unsmoothed,ap159,-154.893768311,stress
4879,CR,rh,145.0,epi,hippocampus,unsmoothed,ap159,-37.048324585,stress
4880,CR,bilat,285.0,epi,hippocampus,unsmoothed,ap159,-94.9373245239,stress
4907,FA,lh,140.0,epi,hippocampus,unsmoothed,ap159,71.6551208496,stress
4908,FA,rh,145.0,epi,hippocampus,unsmoothed,ap159,14.1527481079,stress
4909,FA,bilat,285.0,epi,hippocampus,unsmoothed,ap159,42.3995094299,stress
4936,sourcehit,lh,140.0,epi,hippocampus,unsmoothed,ap159,105.821960449,stress
4937,sourcehit,rh,145.0,epi,hippocampus,unsmoothed,ap159,290.525726318,stress
4938,sourcehit,bilat,285.0,epi,hippocampus,unsmoothed,ap159,199.794067383,stress
4965,itemhit_lo,lh,140.0,epi,hippocampus,unsmoothed,ap159,-159.378509521,stress
4966,itemhit_lo,rh,145.0,epi,hippocampus,unsmoothed,ap159,-83.781539917,stress
4967,itemhit_lo,bilat,285.0,epi,hippocampus,unsmoothed,ap159,-120.916915894,stress
4994,sourcemiss_hi,lh,140.0,epi,hippocampus,unsmoothed,ap159,325.530303955,stress
4995,sourcemiss_hi,rh,145.0,epi,hippocampus,unsmoothed,ap159,414.984954834,stress
4996,sourcemiss_hi,bilat,285.0,epi,hippocampus,unsmoothed,ap159,371.042327881,stress
5023,M,lh,140.0,epi,hippocampus,unsmoothed,ap159,-216.164733887,stress
5024,M,rh,145.0,epi,hippocampus,unsmoothed,ap159,-190.983978271,stress
5025,M,bilat,285.0,epi,hippocampus,unsmoothed,ap159,-203.353469849,stress
5052,CR,lh,105.0,epi,hippocampus,unsmoothed,ap160,-209.999176025,stress
5053,CR,rh,117.0,epi,hippocampus,unsmoothed,ap160,-221.580627441,stress
5054,CR,bilat,222.0,epi,hippocampus,unsmoothed,ap160,-216.10295105,stress
5081,FA,lh,105.0,epi,hippocampus,unsmoothed,ap160,373.525695801,stress
